period,flow,code,description,unit,quantity_mo_reported,quantity_ytd_reported,quantity_mo_grams,quantity_ytd_grams,value_mo_usd,value_ytd_usd,source_url,quantity_suppressed
1990-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,511319200,913092851,511319200,913092851,,,https://dataweb.usitc.gov/,False
1990-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,108144681,205462109,108144681,205462109,,,https://dataweb.usitc.gov/,False
1990-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,256180545,1169273396,256180545,1169273396,,,https://dataweb.usitc.gov/,False
1990-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,28400854,233862963,28400854,233862963,,,https://dataweb.usitc.gov/,False
1990-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,194780871,1364054267,194780871,1364054267,,,https://dataweb.usitc.gov/,False
1990-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,91172101,325035064,91172101,325035064,,,https://dataweb.usitc.gov/,False
1990-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,122769975,1486824242,122769975,1486824242,,,https://dataweb.usitc.gov/,False
1990-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,104488098,429523162,104488098,429523162,,,https://dataweb.usitc.gov/,False
1990-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,259045655,1745869897,259045655,1745869897,,,https://dataweb.usitc.gov/,False
1990-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,148770777,578293939,148770777,578293939,,,https://dataweb.usitc.gov/,False
1990-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,253647854,1999517751,253647854,1999517751,,,https://dataweb.usitc.gov/,False
1990-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,65148607,643442546,65148607,643442546,,,https://dataweb.usitc.gov/,False
1990-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,163967193,2163484944,163967193,2163484944,,,https://dataweb.usitc.gov/,False
1990-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,94122109,737564655,94122109,737564655,,,https://dataweb.usitc.gov/,False
1990-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,239601679,2403086623,239601679,2403086623,,,https://dataweb.usitc.gov/,False
1990-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,73695301,811259956,73695301,811259956,,,https://dataweb.usitc.gov/,False
1990-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,103945395,2507032018,103945395,2507032018,,,https://dataweb.usitc.gov/,False
1990-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,77371274,888631230,77371274,888631230,,,https://dataweb.usitc.gov/,False
1990-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,257701091,2764733109,257701091,2764733109,,,https://dataweb.usitc.gov/,False
1990-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,34289903,922921133,34289903,922921133,,,https://dataweb.usitc.gov/,False
1991-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,215869573,215869573,215869573,215869573,,,https://dataweb.usitc.gov/,False
1991-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,63852275,63852275,63852275,63852275,,,https://dataweb.usitc.gov/,False
1991-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,235225247,451094820,235225247,451094820,,,https://dataweb.usitc.gov/,False
1991-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,64563108,128415383,64563108,128415383,,,https://dataweb.usitc.gov/,False
1991-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,137947396,589042216,137947396,589042216,,,https://dataweb.usitc.gov/,False
1991-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,52030360,180445743,52030360,180445743,,,https://dataweb.usitc.gov/,False
1991-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,269396343,858438559,269396343,858438559,,,https://dataweb.usitc.gov/,False
1991-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,101154101,281599844,101154101,281599844,,,https://dataweb.usitc.gov/,False
1991-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,150248011,1008686570,150248011,1008686570,,,https://dataweb.usitc.gov/,False
1991-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,90879626,372479470,90879626,372479470,,,https://dataweb.usitc.gov/,False
1991-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,234067190,1242753760,234067190,1242753760,,,https://dataweb.usitc.gov/,False
1991-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,90479051,462958521,90479051,462958521,,,https://dataweb.usitc.gov/,False
1991-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,280422047,1523175807,280422047,1523175807,,,https://dataweb.usitc.gov/,False
1991-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,86621374,549579895,86621374,549579895,,,https://dataweb.usitc.gov/,False
1991-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,211756863,1734932670,211756863,1734932670,,,https://dataweb.usitc.gov/,False
1991-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,333067789,882647684,333067789,882647684,,,https://dataweb.usitc.gov/,False
1991-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,199554174,1934486844,199554174,1934486844,,,https://dataweb.usitc.gov/,False
1991-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,174345351,1056993035,174345351,1056993035,,,https://dataweb.usitc.gov/,False
1991-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,274587234,2209074078,274587234,2209074078,,,https://dataweb.usitc.gov/,False
1991-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,243046858,1300039893,243046858,1300039893,,,https://dataweb.usitc.gov/,False
1991-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,185920899,2394994977,185920899,2394994977,,,https://dataweb.usitc.gov/,False
1991-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,112445719,1412485612,112445719,1412485612,,,https://dataweb.usitc.gov/,False
